year,date,journal,title,doi,authors,url,sources,matched_queries,abstract
2022,2022-06-24,ChemRxiv,Ionic Multi-Resonant Thermally Activated Delayed Fluorescence Emitters for Light Emitting Electrochemical Cells,10.26434/chemrxiv-2022-n35w9-v3,Merve Karaman; Abhishek Kumar Gupta; Subeesh Madayanad Suresh; Tomas Matulaitis; David Hall; Lorenzo Mardegan; Daniel Tordera; Henk J. Bolink; Sen Wu; Stuart L. Warriner; Ifor D. W. Samuel; Eli Zysman‐Colman,https://doi.org/10.26434/chemrxiv-2022-n35w9-v3,OpenAlex,TADF LEEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; cationic thermally activated delayed fluorescence; charged thermally activated delayed fluorescence; imidazolium TADF; ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence; pyridinium TADF,"We designed and synthesized two new ionic thermally activated delayed fluorescent (TADF) emitters that are charged analogues of a known multiresonant TADF (MR-TADF) compound, DiKTa. The emission of the charged derivatives is red-shifted compared to the parent com-pound. For instance, DiKTa-OBuIm emits in the green (λPL = 499 nm, 1 wt% in mCP) while DiKTa-DPA-OBuIm emits in the red (λPL = 577 nm, 1 wt% in mCP). In 1 wt% mCP films, both emitters showed good photoluminescence quantum yields of 71% and 61%, and delayed life-times of 316.6 μs and 241.7 μs, respectively, for DiKTa-OBuIm and DiKTa-DPA-OBuIm, leading to reverse intersystem crossing rates of 2.85 × 103 s-1 and 3.04 × 103 s-1. Light-emitting electrochemical cells were prepared using both DiKTa-OBuIm and DiKTa-DPA-OBuIm as ac-tive emitters showing green (λmax = 534 nm) and red (λmax = 656 nm) emission, respectively."
2022,2022-06-22,ACS Applied Materials & Interfaces,Quadruple Anticounterfeiting Encryption: Anion-Modulated Forward and Reverse Excitation-Dependent Multicolor Afterglow in Two-Component Ionic Crystals,10.1021/acsami.2c08379,Guowei David Xiao; Yu‐Juan Ma; Xiaoyu Fang; Dongpeng Yan,https://doi.org/10.1021/acsami.2c08379,OpenAlex,ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence,"Molecule-based afterglow materials with ultralong-lived excited states have attracted great attention owing to their unique applications in light-emitting devices, information storage, and anticounterfeiting. Herein, a series of new types of two-component ionic crystalline materials were fabricated by the self-assembly of cytosine and different anions under ambient conditions. The multiple intermolecular interactions of cytosine with phosphate and halogens anions can lead to abundant energy levels and different crystal stacking modes to control molecular aggregation and excited-state intermolecular proton transfer (ESIPT) process. Interestingly, H-aggregation-induced green to yellow room-temperature phosphorescence (RTP) and ESIPT-dominated cyan RTP to deep blue thermally activated delayed fluorescence (TADF) emission can be generated by tuning excitation wavelength, time evolution, and temperature. Furthermore, the combination of two-component ionic crystals can be used as multicolored candidates for quadruple information encryption. Therefore, this work not only develops an anion-modulated strategy to achieve color-tunable afterglow from both static and dynamic fashions but also provides a guideline for designing forward/reverse excitation-dependent luminescent materials."
2022,2022-04-22,Dyes and Pigments,Purely organic pyridium-based materials with thermally activated delayed fluorescence for orange-red light-emitting electrochemical cells,10.1016/j.dyepig.2022.110346,Hsiang‐Ling Shen; Pei-Wan Hsiao; Rong‐Huei Yi; Yi-Hua Su; Yin Chen; Chin‐Wei Lu; Hai‐Ching Su,https://doi.org/10.1016/j.dyepig.2022.110346,OpenAlex,TADF LEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence,
2022,2022-04-07,ACS Applied Materials & Interfaces,Achieving Record Efficiency and Luminance for TADF Light-Emitting Electrochemical Cells by Dopant Engineering,10.1021/acsami.2c00286,Jinchang Ye; Ying He; Kuofei Li; Lihui Liu; Chunying Xi; Zhenbang Liu; Yingming Ma; Baohua Zhang; Yu Bao; Wei Wang; Yanxiang Cheng; Li Niu,https://doi.org/10.1021/acsami.2c00286,Crossref; OpenAlex,TADF LEC; TADF LEEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; ammonium TADF; counterion TADF; imidazolium TADF; phosphonium TADF; pyridinium TADF,"Thermally activated delayed fluorescence (TADF) light-emitting electrochemical cells (TADF-LECs) are appealing due to their simple sandwich structure and potential applications in wearable displays and sensors. However, achieving high performance remains challenging. In this paper, we demonstrate that the use of TADF emitters with a low aggregated-caused quenching (ACQ) tendency is crucial to address this challenge. To verify it, two types of TADF-LECs are compared in parallel using different kinds of TADF emitters. The control device uses 2,4,5,6-tetra(9 H -carbazol-9-yl)isophthalonitrile (4CzIPN) as the dopant, which suffers from a serious ACQ issue and thus dramatically limits the doping concentrations of 4CzIPN in these TADF-LECs. At the best doping condition (0.5 wt %), insufficient host-to-dopant energy transfer (ET) does exist, thereby displaying very limited efficiency and luminance, i.e., 2.43% and 1483 cd m –2 . By contrast, the TADF-LECs using 3,6-di( tert -butyl)-1,8-di(4-(bis(4-( tert -butyl)phenyl)amino)phenyl)-9-(4-(4,6-diphenyl-1,3,5-triazin-2-yl) phenyl) carbazole (BPAPTC) can tolerate a much higher doping concentration because BPAPTC is a satisfactory TADF emitter featuring a low ACQ tendency. At the optimized doping condition of 18 wt %, the BPAPTC-based emissive layer possesses the best TADF property, including the longest τ DF (2646 ns), the largest r DF (69%), and the highest k RISC of 7.50 × 10 5 s –1 . Moreover, the corresponding TADF-LEC simultaneously displays the most efficient host-to-dopant ET. It thus achieves unprecedented performance, e.g., the highest external quantum efficiency (EQE max. ) of 7.6%, the highest luminance ( L max. ) of 3696 cd m –2, and an EQE of 7.01% at a practical high luminance of 1000 cd m –2 ."
2022,2022-01-01,RSC Advances,Thermally activated delayed fluorescence in luminescent cationic copper( i ) complexes,10.1039/d1ra08082b,Christian Sandoval‐Pauker; Mireya Santander‐Nelli; Paulina Dreyse,https://doi.org/10.1039/d1ra08082b,OpenAlex,TADF LEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; cationic thermally activated delayed fluorescence; counterion TADF; ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence,Bibliographic review of cationic Cu( i ) complexes that undergo Thermally Activated Delayed Fluorescence (TADF). From the first findings found in the homoleptic and heteroleptic Cu( i )-TADF complexes to the use of this property in lighting devices.
2022,2022-01-01,cIRcle (University of British Columbia),"Photofunctional materials : photochromism, thermally activated delayed fluorescence and room temperature phosphorescence",10.14288/1.0389541,Zhen Yuan Xu,https://doi.org/10.14288/1.0389541,OpenAlex,counterion TADF; pyridinium TADF,"Novel photofunctional molecules have been designed, synthesized and characterized. Their interactions with light are categorized into three types: photochromism, thermally activated delayed fluorescence (TADF) and room temperature phosphorescence (RTP). It is shown in this thesis that these properties can be tuned and manipulated by rational molecular design. A series of Cu(I) complexes bearing dithienylethene backbones show tunable photoreaction quantum yield by altering the ancillary ligand while a phosphine-oxide containing organic compound synthesized from one of the Cu(I) precursors is found to exhibit turn-on aggregation-induced emission. Their photochemical and photophysical properties are analyzed by UV-Vis and photoluminescence spectroscopy in addition to computational simulations. Using simple synthetic modifications such as oxidation and methylation, three structurally similar quinolinium-containing diarylethene compounds give rise to various photochemical and photophysical properties including turn-on fluorescence, red-green-blue emission switching and RTP, respectively. UV-Vis and photoluminescence spectroscopy as well as lifetime measurements are employed to study these properties. Potential applications in cellular imaging and super-resolution imaging are demonstrated. Pyridinium and quinolinium salts are designed to show TADF and RTP in the solid state with different counter anions. An iodide compound only shows low-temperature phosphorescence and bromide salts are found to exhibit TADF with RTP contributions and. However, compounds with other anions only display RTP. By using steady-state and time-resolved photoluminescence spectroscopy at variable temperatures, these properties are probed in depth. Three sulfur-bridged carbazole compounds were synthesized, to gain an understanding of electronic effects on RTP. The oxidation state at the sulfur center can be changed to modulate the phosphorescence efficiency in the solid state, in addition to fluorescence properties in the solution state."
2022,2022-01-01,Journal of Materials Chemistry C,Indeno-anthraquinone hosts with thermally activated delayed fluorescence for deep-red OLEDs,10.1039/d1tc04962c,Chen Yin; Ruihuan Liu; Dongdong Zhang; Lian Duan,https://doi.org/10.1039/d1tc04962c,OpenAlex,cationic thermally activated delayed fluorescence; ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence,High efficiency and reduced efficiency roll-off were realized for a cationic iridium complex with deep-red emission based on an indeno-anthraquinone host endowing thermally activated delayed fluorescence.
2021,2021-12-16,Advanced Functional Materials,"Intrinsically Ionic, Thermally Activated Delayed Fluorescent Materials for Efficient, Bright, and Stable Light‐Emitting Electrochemical Cells",10.1002/adfm.202110623,Renyou Yu; Yongjun Song; Ke Zhang; Xianchun Pang; Mingxing Tian; Lei He,https://doi.org/10.1002/adfm.202110623,OpenAlex,TADF LEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; cationic thermally activated delayed fluorescence; ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence,"Abstract Solid‐state light‐emitting electrochemical cells (LECs) using sustainable and eco‐friendly materials and affording high brightness, efficiency, and stability are highly desired. Here, intrinsically ionic, thermally activated delayed fluorescence (TADF) materials 1–3 for efficient, bright, and stable LECs are reported. 1–3 feature carbazole‐type donors and cationic triazine‐type acceptors, which are located ortho to each other on the phenyl linkers. Through‐space charge‐transfer (CT) dominates the CT transitions in 1–3. In doped and neat films, 1–3 show blue and green TADF emission, respectively, with reverse intersystem crossing rates at around 7.0 × 105 s−1. 1–3 possess excellent electrochemical stability (except for the oxidation of 1) and film‐forming abilities. LECs using neat films of 1–3 as the single active layers afford green electroluminescence with peak brightness/peak external quantum efficiency (EQE) of up to 572 cd m−2/6.8% under 4.0 V and peak brightness/peak EQE/half‐lifetime of up to 860 cd m−2/5.4%/48 h under 50 A m−2. A longer half‐lifetime of 218 h has further been achieved at 162 cd m−2 under 10 A m−2. The work reveals the bright prospect for the development of efficient, bright, and stable LECs with intrinsically‐ionic TADF materials."
2021,2021-10-12,Journal of Materials Chemistry C,TADF: Enabling luminescent copper( i ) coordination compounds for light-emitting electrochemical cells,10.1039/d1tc04028f,Catherine E. Housecroft; Edwin C. Constable,https://doi.org/10.1039/d1tc04028f,Crossref; OpenAlex,TADF LEC; TADF LEEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; ammonium TADF; cationic thermally activated delayed fluorescence; counterion TADF; imidazolium TADF; ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence; phosphonium TADF; pyridinium TADF,"π-stacking interactions and other inter-ligand interactions, which may impact on photoluminescence quantum yields. Where emissive Cu-iTMCs have been tested in LECs, we detail the device architectures, and this emphasizes differences which make it difficult to compare LEC performances from different investigations."
2021,2021-07-05,Advanced Optical Materials,Sandwich‐Like Encapsulation of a Highly Luminescent Copper(I) Complex,10.1002/adom.202100516,Marián Matejdes; Matthias Stöter; Rafał Czerwieniec; Markus J. Leitl; Sabine Rosenfeldt; Thorsten Schumacher; Jonas Albert; Markus Lippitz; Hartmut Yersin; Josef Breu,https://doi.org/10.1002/adom.202100516,OpenAlex,TADF LEEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; cationic thermally activated delayed fluorescence; charged thermally activated delayed fluorescence; ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence,"Abstract A small molecular weight cationic copper(I) complex showing high luminescence quantum yield based on a thermally activated delayed fluorescence mechanism is immobilized between two 1 nm thin silicate layers. Partial ion exchange of the emitter into a synthetic layered silicate (fluorohectorite) yields an ordered heterostructure with two types of strictly alternating interlayers: a monolayer of the cationic emitter and a monolayer of hydrated Na+ cations. Osmotic swelling of the latter produces dispersions of double‐stacks in which the emitter monolayer is encapsulated between two silicate layers. The electrostatic attraction of the emitter interlayer with the oppositely charged silicate layers exerts electrostatic pressure on the emitter. Compared to crystalline salt, rigid confinement for the encapsulated emitter provides improved thermal stability and increased emission quantum yield at ambient temperature. The suspension of delaminated, micrometer‐sized double‐stacks of 3.9 nm thickness allows for easy solution processing of low‐cost optoelectronic devices, such as light‐emitting electrochemical cells and organic light‐emitting diodes."
2021,2021-01-29,,Development of new cationic copper (l) complexes for white light-emitting electrochemical cells,10.70675/e349294az612bz4a1fza4c1z750cde5f2e60,Gilbert Umuhire Mahoro,https://doi.org/10.70675/e349294az612bz4a1fza4c1z750cde5f2e60,OpenAlex,TADF LEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; counterion TADF; ionic TADF; ionic emitter TADF; phosphonium TADF; pyridinium TADF,"Développement de nouveaux complexes cationiques du cuivre pour l'élaboration de cellules électroluminescentes blanches De nouveaux complexes de cuivre(I) cationiques de formule générale [Cu(P^P)(N^N)][PF6] où P^P représente un ligand bis-phosphine chélatant, bis-[2- (diphenylphosphino)phenyl]ether (DPEPhos) et N^N, des ligands 2,2-bis-pyridyls ont été développés. Les complexes ont montré des émissions à l’état solide couvrant tout le spectre du visible et la présence de la fluorescence retardée activée thermiquement (TADF) a été démontrée. Ces complexes ont été évaluées dans des cellules électrochimiques luminescentes (LECs) et ont conduit aux LECs émettant dans de différentes couleurs, i.e., bleue, verte, jaune, orange, rouge, et enfin des LECs blanches."
